"metropolitan",": the primate of an ecclesiastical province : one who lives in a metropolis or displays metropolitan manners or customs"
"mi",": the third note of the major scale in solfège"
"mic",": MICROPHONE"
"mice","Definition not found"
"micro",": very small : MICROSCOPIC : involving minute quantities or variations"
"microbes",": MICROORGANISM, GERM"
"microbial",": MICROORGANISM, GERM"
"microbiology",": a branch of biology dealing with microscopic forms of life"
"microorganisms",": an organism (such as a bacterium or protozoan) of microscopic or ultramicroscopic size"
"microphone",": an instrument whereby sound waves are caused to generate or modulate an electric current usually for the purpose of transmitting or recording sound (such as speech or music)"
"microphones",": an instrument whereby sound waves are caused to generate or modulate an electric current usually for the purpose of transmitting or recording sound (such as speech or music)"
"microscope",": an optical instrument consisting of a lens or combination of lenses for making enlarged images of minute objects : COMPOUND MICROSCOPE : a non-optical instrument (such as one using radiations other than light or using vibrations) for making enlarged images of minute objects"
"microscopic",": resembling a microscope especially in perception : invisible or indistinguishable without the use of a microscope : very small or fine or precise : of, relating to, or conducted with the microscope or microscopy"
"microscopy",": the use of or investigation with a microscope"
"microwave",": a comparatively short electromagnetic wave : one between about one millimeter and one meter in wavelength : MICROWAVE OVEN"
"mid",": being the part in the middle or midst : neither very good nor very bad : SO-SO, MEH : occupying a middle position : articulated with the arch of the tongue midway between its highest and its lowest elevation"
"midday",": the middle of the day"
"middle",": equally distant from the extremes : MEDIAL, CENTRAL : being at neither extreme : INTERMEDIATE : constituting a division intermediate between those prior and later or upper and lower : constituting a period of a language or literature intermediate between one called Old and one called New or Modern : typically asserting that a person or thing both performs and is affected by the action represented"
"middleweight",": one of average weight : a boxer in a weight division having a maximum limit of 160 pounds for professionals and 165 pounds for amateurs
compare LIGHT HEAVYWEIGHT, WELTERWEIGHT"
"midfield",": the middle portion of a field : the portion of a playing field (as in football) that is midway between goals : the players on a team (as in lacrosse or soccer) that normally play in the midfield"
"midfielder",": a member of a midfield"
"midfielders",": a member of a midfield"
"midge",": a tiny dipteran fly (such as a chironomid)"
